conversation_id,message,sentiment
31,Hey there I'm doing great. What did you think about the Disney movie Frozen?,Curious to dive deeper
31," I haven't seen it. Is it a good film? It's animated, right? With lots of songs?",Curious to dive deeper
31," Yes it uses computer animation and it has love songs. It was super popular. There's a song that all the little kids were saying called""Let It Go and I guess it's based on the Hans Christian Andersen fairy tale called the snow queen",Curious to dive deeper
31,HC wrote so many great stories. I read the Snow Queen a long time ago. I don't remember it.Has the movie won any awards?,Curious to dive deeper
31," I'm pretty sure that it has, I know that it made a ton of money. Apparently the villain used to sing that song I mentioned, Let It Go, but the song was so happy that they changed the character",Surprised
31,that's good thinkg. I bet the song is up for an award somewhere. Who were the people involved in the film?,Neutral
31," There's like a princess, a reindeer and a snowman, they're like them three most important characters. Also this is the first movie that was produced by Walt Disney and directed by a woman.",Surprised
31,Not many films get directed by woman. That's good that she got the job. Good for Disney! They know how to spot talent.,Neutral
31,I think so. Apparently she was the first female director of a film that earned over 1 billion dollars too. So that is another record that she set,Surprised
31," Disney has won a ton of awards, and I'm sure she'll win awards as well.",Neutral
31,Oh I'm Sure. Do you like dogs by the way? We used to have a husky ourselves,Curious to dive deeper
31," A dog is a great friend, but no, I have never had a dog. I enjoy playing with them though.",Neutral
31," Dogs are awesome, I think anyway, they have like 12 different blood types and apparently there are dog blood drives that exist",Curious to dive deeper
31,I wonder how the dogs are rewarded at the drive. People get cookies and orange juice.,Neutral
31,I know right? I hope that the dogs get a treat at least haha. Did you know that Istanbul has vending machines that reward stray dogs for bringing back trash?,Surprised
31,The Turks know the value of recycling and that dogs are keen to help for reward.,Neutral
31,Oh for sure! One other thing I didn't know is that dogs and elephants are the only animals that respond to pointing. I want a pet elephant haha!,Happy
31,Good luck with that elephant! Anyway I enjoyed chatting with you!,Neutral
31,I enjoyed chatting with you as well! And yes I'll go to local pet store and see if they have elephants in stock haha,Happy
31,Have a good night,Neutral
31," Thanks you too! And watch out for dogs, they're not actually colorblind but they just don't see as many colors as a normal human can",Surprised
32," Ana Gloria Henrequez was from Salvador, trying to get to USA, trying to escape from misery and gangs in El Salvador. She was caught.",Sad
32," Yeah, I heard about that. I feel horrible for her young daughter",Sad
32," Sorry, Ana Gloria Henrequez is the grandmother, my bad. Ximena is the girl and the mother is Cindy. They said that they never had been caught until Trump's laws.",Sad
32," Yeah, I'm not sure if that actually made any difference. It just really sucks that even after his executive order ending the separation reuniting families is still so difficult",Sad
32," Yes, I know. I don't know how they are not keeping track of what child belongs to what mother. It's terrible to know that the kids were heard wailing and asking for their family members.",Sad
32," It's even crazier that the grandmother could recognize Ximena's voice. I guess since I've never been a parent, I can't comprehend that",Sad
32,You are right. Nobody knows how a parent feels until you are one. Is terrible. I myself I was thinking that I would prefer stay in my country and don't enter the USA at least while they are taking these measures. It would be terrible to lose my son or grandkid.,Sad
32,I understand that. I can also understand wanting to leave when there are gang members on every corner and your little one is just starting school,Happy
32," Yes, I understand that. It has to be very, very difficult, a terrible decision to make. But, me, personally, I would prefer to face it together than not know what happened to them. I don't know, this is a very difficult situation.",Sad
32," Plus, she had to leave her dog behind :( Poor little Cookie",Sad
32," Yes, this is such a terrible story. Well, Cindy was robbed twice on the bus. That makes it very difficult to live in a place where you don't have any safety.",Sad
32,I watched an episode of a TV show Shameless recently and it showed an immigrant child separated from his parents in Texas who ended up in foster care in Chicago!,Surprised
32,I wonder why people are adopting them. Praying for them. Have you seen Frozen?,Sad
32,Many are adopting the kids because they want to give them safe homes!,Surprised
32," Oh, then, thank you very much. Glad to know about this. God bless them. Well, I liked a lot Frozen. Is a fiery Princess.",Happy
32," yes, it was great movie. And there's a sequel coming out. I can't wait!",Happy
32," Hahaha, liked the graphics, tooo!  Do you like dogs? I didn't know that among dogs they have 12 different blood types!!!!!!!",Surprised
32," Yes, and they even have doggy blood drives ^_^ Did the male love interest have a dog or a horse in Frozen? I can't remember...",Curious to dive deeper
32," Really, me either. I have a bad memory for some things. lol, but I think I will never forget that Minnie Mouse's name is really Minerva.",Surprised
32," Really?! Like the Greek goddess? That's fascinating to me. Usually Disney tries to ""de-feminize"" things rather than feminize them more. Frozen was supposed to be named Snow Queen but boys often don't see movies that have feminine nouns in the title :/",Neutral
32," hahahaah that is so much male, lol. Nice to meet you, giving to you an excellent, have a nice day!",Happy
32,Have a lovely day as well :),Neutral
33," Hello my Friend?! Are you a fan of ""Frozen"" the movie? I personally Looooved it!",Curious to dive deeper
33,I have not seen the movie. Is it animated? Is it for kids?,Neutral
33," both! lol, although Im not a kid so I guess for all haha, I did take my kids to see the movie though. It came out in 2013 and earned over 1 billion dollars",Curious to dive deeper
33," That's great! I must be a wonderful film. It's a disney film, yes? Lots of songs?",Neutral
33," That is correct! produced by Walt Disney Animated Studios and released by Walt Disney Pictures. It was so cute! They also remade Rapunzel as Tangled, have you seen that?",Curious to dive deeper
33,I have not. I guess the story is basically the same as the fairy tale? Girl with long hair in a tower?,Neutral
33," Yes, another of my favorites! How about you? What do you like to watch?",Curious to dive deeper
33," I enjoy watching comedies and dramas. I sometimes watch animated stuff, but not usually.",Neutral
33," Me too, Mysteries or psychological thrillers are great, but animated is one of my favs to watch with kiddos although everyone knows Minnie mouse did you know minnie is short for minerva?! mind blown",Curious to dive deeper
33," I did not know that. I'm not surprised that Disney makes about $1,110 per second. That's a lot, but reflects the success of the brand.",Neutral
33,Oh my! thats awesome! I guess im not too surprised since the company was founded in 1923!,Curious to dive deeper
33,Almost 100 years old. The Mouse House will soon have a century behind it.,Neutral
33," Wow, well its maintained its popularity very well! I mean there is a whole subculture dedicated to finding hidden mickey mouse images in all things disney",Curious to dive deeper
33," I've never looked for the hidden images, but I imagine they are there! It's part of the playful nature of the company. It wants to create many layers of fun for the viewers.",Neutral
33," Yes, and thus I'm not surprised they're so succesful. That's very creative and engaging, and keeps viewers interested and coming back... genius!",Curious to dive deeper
33,It's ironic that Walt Disney was fired from his job at a local newspaper in Missouri for ''not being creative enough.'' I guess his genius was not recognized because he was ahead of his time.,Neutral
33," Wow! well see, that's why I believe in perfect timing sometimes there are better opportunities ahead of us. amazing! ",Curious to dive deeper
33,Are you interested in dogs? They are quite clever. Dogs can learn over a thousand words and  reason better than chimps.,Neutral
33,Yes! I sometimes Love them better than people... they are just full of Love. Did you know there are 12 different blood types that a dog may have and dog can donate blood at dog blood drives! I love them even more!,Curious to dive deeper
33,That's great! They also have 'eureka moments' and enjoy the experience of solving a problem  to obtain a reward. Much like people!,Neutral
33," Yes and they understand by pointing! How cool is that? Thats how I get my dog to get my slippers! Anyway, fun chatting with you! Namaste :)",Curious to dive deeper
33,Have a good evening!,Neutral
33,you too,Curious to dive deeper
34," I have never heard of Fanfest,",Happy
34,Hey! What is FanFest? lol,Curious to dive deeper
34," I guess its where the hall of famers meet, At first I thought it said hall of farmers, lol",Happy
34,Ok. I honestly never heard of. Do you play video games?,Neutral
34," No, But I did not know they were first designed for the military",Surprised
34,It could be for training purpose. I'm wondering why Australia has more banned games than China... It means some US games also banned... It's quite strange.,Surprised
34,it is like kids in korea being banned playing games after 12,Surprised
34," after or before 12? If after 12, why is it so? I used to play a lot when I was child. I'm not surprised that video games make more money abbually than all films from Hollywood.",Curious to dive deeper
34,But would you categorize them as an art form?,Happy
34,Interesting question. I don't think this is any sort of art. It could be kind of sport. I more support this point of view. How about you? What's your opinion?,Curious to dive deeper
34," I really not did get into them, But I would consider them an art form",Curious to dive deeper
34," It could be. At the same time it would be easy to define popularity of such art. For example, it could be a reason why the rating system was involved in video games.",Neutral
34," Maybe I will just go to the fanfest and try the Pitching tunnels, can you throw well",Curious to dive deeper
34,Ok. Do you watch or play any sport? Like softball or baseball?,Neutral
34," I only play have you heard of any of these players like, Davey Johnson?",Curious to dive deeper
34," Yes. He played in 1970s, right? Or maybe 1960s... I don't remember.",Curious to dive deeper
34," I have no clue, But I love the name Rollie Fingers.",Happy
34," Baseball is fun to watch. I like it. However, I always have difficulties to hit a ball hahaha ",Neutral
34,maybe you should go to the show you can get a medal Maybe,Surprised
34,Medal would be too much significant achievement. The Chicago Cubs were the first to win back-to-back world series and haven't won since. My luck is about the same lol,Neutral
34,Thank you for your time but I must go now,Surprised
34,Have a good day! Thanks.,Neutral
34,bye,Surprised
34,bye!,Neutral
35,Hey how are you? Did you see the FanFest in Miami last year by chance?,Curious to dive deeper
35," No I didn't see that. It's interesting that 23 former Nationals attended it though, did you see it?",Curious to dive deeper
35," Yah, it was pretty cool. I didn't catch who the olympic gold medalists were, did you? They said there were two of them there.",Surprised
35," No I didn't catch their names. But I know that a lot of gold medalist attended as well as some people from the US Olympic softball team, I don't watch sports or the Olympics so I can't say that I know any of the names LOL",Neutral
35," Me neither, I wish I knew more about the olympians, they're so elite. Hard for them to get a lot of recognition though. You play video games by chance?",Curious to dive deeper
35," Yes I play video games somewhat, used to play Maurice a kid but I don't play that many these days. What about you? I'm just glad that I didn't grow up in South Korea because apparently playing a video game after midnight if your under 16 is illegal",Surprised
35," Oh wow, I would have never of guessed that. I played a lot of video games growing up, I think there is a lot of benefit to them. I play Fortnite now, and I'm in my 30s lol. Do you still play?",Curious to dive deeper
35,LOL I have heard of the game but I have never played it. I do know that they did a study and apparently as a planet we play about 3 billion hours of video games a week so I definitely should be playing more perhaps haha,Surprised
35," I could definitely see that. What were your favorite video games? Jane McGongiai was the game designer behind that study, pretty cool.",Curious to dive deeper
35," Well I really liked the Nintendo 64 and I also like the original Xbox, it's interesting that I played a Toy Story game back in the day and it wasn't actually Tom Hanks who did the voice but his brother Jim Hanks",Surprised
35," Wow, I'm surprised they have such similar voices. I went the Sega to Playstation route, still rocking the PS4, no Toy Story game though.",Curious to dive deeper
35,Yeah the PlayStation 4 is cool. I'm just glad that we called him video games and not their original name which was the cathode ray tube Amusement device LOL,Happy
35," I like video game a lot more than Cathode Ray Tube Amusement Devices lol, dang military always overcomplicating things.",Curious to dive deeper
35," I agree with you. Did you ever play the video game LittleBigPlanet or Harry Potter? Apparently the same person did the narration in both of those video games, his name is Stephen Fry",Surprised
35,Stephen Fry from Top Gear?,Curious to dive deeper
35," I'm not sure if it's the same guy, I don't know Top Gear personally, but it could be, do you ever play softball by the way or watch it on TV?",Curious to dive deeper
35," I hear Stephen Fry's name all the time, he must be super famous in the UK. I don't, you going to spit some softball knowledge my way?",Curious to dive deeper
35," Haha yes I can do that. It's interesting that the softball is bigger than a baseball because it is about 12 in in circumference, I've never played softball but that seems like a really big ball lol",Surprised
35," Yah, it's quite a bit larger than a baseball for sure, I've never seen a softball video game though, have you?",Curious to dive deeper
35," No I've never seen one actually. It's interesting though that the average salary for a professional softball player is at most $6,000 LOL definitely you're not retiring on that money",Surprised
35," Oh wow, definitely not! Anyways, I am going to get going, great chatting with you, take care and have a great night!",Curious to dive deeper
35," Yes it's been an excellent chat! And make sure to try out a baseball video game once in awhile, they are actually pretty fun",Happy
36," Hi, how are you?",Curious to dive deeper
36,Good! You?  Are you into Fiction at all?,Neutral
36,A little and I prefer non-fiction. Do you like it?,Curious to dive deeper
36," I read mainly non fiction too,  but I can get in to some of it. I think it is cool that there is a wiki that ranks fictional characters according to their powers.",Curious to dive deeper
36," I find that useful too! Edgar allen poe wrote about a cyborg, the oldest example of it.",Surprised
36," Wow, that is kind of neat.  I thought that was a more modern invention.",Neutral
36,Me too. Julius Ceasar wrote fan fiction too!,Surprised
36,Wow.  Id like to see what came out of his mind!,Neutral
36,I guess it was about Hercules and Oedipus. George RR MArtin would not have liked that!,Fearful
36," Yeah, he things it is copyright infringement.  I dont exactly agree with that.",Neutral
36,I don't either. Imagine being the racist judge who tried to ban a comic book because of a black guy in it.,Surprised
36,That is really kind of ridiculous.  I cant even believe that happens.,Neutral
36,I know. I cannot believe people want to upload their minds to computers!,Surprised
36,That is odd.  I dont want my innermost thoughts to be displayed anywhere.,Neutral
36,There's a reason I buried my skeletons deep! I wonder if it runs on water like the Russians did in 1936?,Curious to dive deeper
36," Yeah, that is pretty fascinating.  I wonder why we arent exploring that technology more.",Curious to dive deeper
36,They were too busy building a 16-bit computer using minecraft blocks!,Curious to dive deeper
36,I cant believe that was even possible.  I thought minecraft was just a game.  That is crazy,Neutral
36,Right? I wonder who built it too? I wish my son could do that stuff. But not smoking. Smoking near an apple computer voids the warranty.,Surprised
36," Good thing I never smoked near mine.  They think it makes it a ""biohazard""",Neutral
36,Agreed! Nice chatting with you!,Happy
37," hey there, do you go out and vote during elections?",Curious to dive deeper
37," Hello there, I do like to get out and vote, how about you?",Curious to dive deeper
37,me too. do you know way back then though how people were appointed in ancient athens?,Surprised
37,I guess they were appointed by a lottery of some type.  I think they believed that elections would lead to an oligarchy.,Curious to dive deeper
37,I wonder how that would work today though.,Curious to dive deeper
37," Yeah I don't think that would work very well, but then again, maybe it would work better, who knows. ",Curious to dive deeper
37,yeah there is no knowing there. In Nevada they have a none of these candidate options in the ballot.,Surprised
37,Yeah I heard that there were some wild results in the Nevada elections this year.,Curious to dive deeper
37,I did not know about that one. not a lot of people seems to vote though since less than 63 people go out and vote,Surprised
37," Isn't that pretty sad, I guess it hasn't breached that 63% barrier in the last 100 years!",Curious to dive deeper
37,yes it is because it is a right and we are not using it to its best.,Surprised
37,That is true.  Did you know that the taller candidate has won the presidential election 75% of the time?,Curious to dive deeper
37,hahaa I really wonder if that has any correlation with how people perceive the candidates,Surprised
37," Yeah I guess it must, because that is just way too high to just be chance. ",Curious to dive deeper
37,did you hear that international electoral observers were blocked from polls in nine states in 2012,Surprised
37," No I didn't hear that, I wonder why they stopped doing that? ",Curious to dive deeper
37," maybe they did not trust them, i have no idea. do you know when republicans and democrats started using red and blue?",Surprised
37," No I don't, but probably more than 100 years ago or so, do you know?",Curious to dive deeper
37,It was actually as recently as 2000 so not very long ago.,Curious to dive deeper
37," Really, wow I am really bad at politics I guess.  ",Surprised
37,I did not know it either until now. It was nice chatting with you.,Happy
38,Poetry is an art that is getting forgotten,Curious to dive deeper
38," It is one of those that I feel like I don't always understand, but love to hear the analysis of and see how deep it can get.  For instance, there is a poem where if you read it one way it's sad, but read it in reverse and it's actually inspirational!",Surprised
38," Wow, I bet that poem required a lot creativity, wrtting a poem with completely different meanings, oposing genres, genius",Curious to dive deeper
38," There is one guy that wrote a poem of over 220 words in palindrome (where it is the same backwards and forwards -- like ""nurses run"")!",Surprised
38," Sounds really hard, did you ever read one of Edgar Allan Poe's poems?",Curious to dive deeper
38," I think I read a couple.  I feel like I know them so well because of horror and Halloween stories.  I know ""The Raven"" was pretty popular.  Do you think he made a lot of money with that poem?",Curious to dive deeper
38," Not really in fact he only made $9 for the publication of that poem, seems really underpaid",Curious to dive deeper
38,Wow!  That is crazy!  I hope he had a good day job.  Maybe just regular fiction works would have been better financially.,Surprised
38," I hope he did as well, the raven is like his most popular poem and selling it for $9, business was slow, he also wrote cyborg fiction,",Curious to dive deeper
38,That's pretty cool.  If he'd had a black character in it in the 1950s that was worthy of banning a science fiction comic!,Disgusted
38," That sounds really racist, theres a wiki rank of fictional characters according to power and abilities,  I wonder who is the strongest hero",Curious to dive deeper
38," Maybe like a Superman type or Hercules?  Funny thing, future emperor Julius Caesar actually wrote Hercules based fan fiction when he was younger.  I wonder what that was like.",Surprised
38," I bet it was pretty good, it was about Hercules and Oedipus, I wonder if he was good.",Curious to dive deeper
38," Game of Thrones author, George RR Martin, might not have cared for it.  Maybe Caesar would get a pass, but Martin doesn't care for fan fiction at all!",Neutral
38," Yeah I heard he hated fan fiction, he doesnt care about it at all so changing the subject a bit do you use computers a lot?",Curious to dive deeper
38," It seems like that is what I do the vast majority of my day.  I'm not ready to upload my mind to a computer or memory stick like transhumanists, but it is like an extension of me some days.",Fearful
38," I agree theres so much we dont understand about the human mind, Transhumanist must be missing key elements of the human essence.",Curious to dive deeper
38," Are you a PC or a Mac?  Be warned that being a smoker an an apple computer user could actually void the warranty as they see it as a biohazard if someone smokes by it.  I am neither, but that's beside the point.",Neutral
38," I have a mac and I dont smoke but its good  to know, seems kind of random to void a warranty because of that, ",Curious to dive deeper
38," Maybe they should have tried to make a water-based computer, which apparently the Russians were able to make in 1936.  I do wonder what sort of ""computer"" that was though.",Neutral
38," I wonder if they still make computers that ran on water, not sure is the best idea to mix water with tech",Curious to dive deeper
39,Do you like to use computers?,Curious to dive deeper
39,Yes I love computers. I can't imagine my life without one. In 1936 the Russians made one that ran on water.,Curious to dive deeper
39," Interesting. If you think about it, a lot of power comes from water. ",Curious to dive deeper
39,Yes such as hydropower. Apple computer's seem to be quite sensitive because if you smoke near an Apple Computer it voids the warranty.,Curious to dive deeper
39," Interesting. That doesn't sound true, but I wonder if it is the same for the iphone?",Curious to dive deeper
39,I don't know what you mean? There is a group called transhumanist's that want to upload their minds to computers and memory sticks!,Curious to dive deeper
39," That sounds pretty cool. I would do it, would you? ",Curious to dive deeper
39,I don't know sounds kind of creepy to me! Almost like the work of fiction! Like something from someones imagination!,Curious to dive deeper
39,I think it would be pretty cool. Do you play minecraft?,Curious to dive deeper
39,I have in the past. Kind of amazing someone built a working computer using only the mine craft building blocks.,Surprised
39," Yeah, that is pretty crazy. I'm not even sure how that is possible? ",Curious to dive deeper
39,Me neither. I also don't know how the space shuttles general-purpose computer runs on 1 Mb of RAM.,Curious to dive deeper
39,I'm not sure either. It seems like a small amount of ram.,Curious to dive deeper
39,Yes it does. Do you like reading fiction? I kind of like reading things that are not based on history or facts.,Curious to dive deeper
39,I'm not a huge fan of fiction. Did you know there is a wiki that ranks fictional characters based on powers?,Curious to dive deeper
39,I would like to see that. Edgar Allan Poe wrote the oldest known example of cyborgs in fiction.,Curious to dive deeper
39,That would be pretty cool. I wonder what the best fictional character is on the wiki?,Curious to dive deeper
39,Yes I bet superman is up there. Probably Thor too. Julius Caesar wrote fan fiction of Hercules in his youth. He definitely got started early.,Curious to dive deeper
39,Superman definitely has to be up there if not number one. Well nice chatting with you!,Curious to dive deeper
39,A judge in the 1950s tried to ban a work of science fiction because it featured a black character. Glad times have changed. Nice talking to you too!,Curious to dive deeper
39,Nice chatting with you too!,Happy
40,Hi and good afternoon. Are you a poetry fan? It has a long history dating back to prehistoric times.,Curious to dive deeper
40," Hi, how are you? i am not a big fan of poetry. Are you?",Neutral
40,I think it's fun to read sometimes. The origins are more interesting for me. Early poems in the Eurasian content evolved from folksongs.,Curious to dive deeper
40,I dont much about poetry. that is interesting. i guess poetry and songs would be closely related.,Neutral
40," Yes I suppose they would. They tried to define poetry in ancient Greece such as Aristotle's poetics. It focused on the use of speech in rhetoric, drama, song, and comedy.",Curious to dive deeper
40," I guess poetry is spoken and written, so it is related to many arts. Do you have a favorite poet?",Neutral
40,I think it's funny when comedians do poetry. I don't really have a favorite poet. Demetri Martin wrote a 224 word palindrome!,Neutral
40," that must have taken him quite a while. 224 words, backwards and forwards? my head hurts.",Neutral
40,Yes mine hurts just thinking about it. Edgar Allan Poe is another classic poet and he only received $9 for the publication of his poem the Raven.,Curious to dive deeper
40," He probably spent it on drugs and booze too. the man was so decadent, but maybe it inspired him.",Neutral
40,Yeah you probably did. I love the hobbit too. Most of the character names were taken out of an old Icelandic poem called dvergatal.,Curious to dive deeper
40," Yes, Tolkien loved old languages. he studied them and learned to speak some of them. ",Neutral
40," That is so fascinating, I love his works of fiction. I like fiction because it is so imaginative. What is your favorite genre?",Happy
40,I like non fiction because i want to keep up with what is going on in the world.,Neutral
40,That's good and definitely practical. The author of game of thrones despises fan fiction because he says it is copyright infringement and not a good exercise for aspiring writers. I kind of see where he's coming from.,Curious to dive deeper
40," the fans should try to write their own stories, not rehash someone else's. ",Neutral
40,Exactly. I think it's so funny authors used have to write on old typewriters. Now they have computers which can basically carry out any sequence of arithmetic or logical operations.,Surprised
40," Yes, the typewriter changes the relationship between the writer and the prose. i figure that the computer makes my writing different.",Neutral
40,Yes probably mine as well now that you mention it. If you have an Apple computer make sure you don't smoke near it because it voids the warranty. Very nice talking with you this afternoon.,Neutral
40," What about vaping? is vaping ok? LOL Yes, i enjoyed chatting!",Neutral
40,Ha ha that is very important information I need to know too! Have a good afternoon.,Curious to dive deeper
41," Hello there, do you use Amazon?",Curious to dive deeper
41," Yes, I like Amazon, I like their movie site and their purchase website.",Curious to dive deeper
41," Yeah I use their delivery service quite a bit, especially around Christmas. ",Curious to dive deeper
41," Amazon is a super large company, did you know chief executive own the Washington Post?",Curious to dive deeper
41,No I didn't know that.  Do you know how much the first ever Amazon purchase was for?,Curious to dive deeper
41," No I don't know, do you have any idea, if yes how much was the first purchase?",Curious to dive deeper
41,Yeah it was for $27.95 and it was for the rights to name a building after themselves.,Curious to dive deeper
41," Wow, I will always respect Amazon, because they offer thousandth of people employment rather or not they except it.",Curious to dive deeper
41," Yeah they do, do you know that the US postal service has a contract with Amazon to deliver on Sundays?",Curious to dive deeper
41," No I didn't know that, but I notice they Improve their delivery services to only a few days before receiving their packages.",Curious to dive deeper
41," Yeah they do.  On a different note, do you know much about sharks?",Curious to dive deeper
41," No, I don't, but I know there are different kind of sharks and they behave in different ways. I like seen them on TV, but not in real life.",Curious to dive deeper
41," Yeah I only know a little bit, I do know that because they have no bones on land, a sharks weight would crush its own body. ",Curious to dive deeper
41," most people think that all sharks are killer sharks, but I read that all shark aren't killer sharks. Have you seen the movies about sharks?",Curious to dive deeper
41," No, just tv shows about them.  I think the Greenland shark and 5 gilled sharks are the most interesting.  The Greenland sharks live for a crazy amount of time!",Curious to dive deeper
41," Yes you are right, I didn't know sharks didn't have ribs. I wonder how they upstand attacks from other animals from the waters?",Curious to dive deeper
41,Yeah isn't that interesting.  I guess they also evolved earlier than dinosaurs as well.,Curious to dive deeper
41," every show played on TV, always wonder how dolphins kill sharks? I notice dolphins always attack from the side.",Curious to dive deeper
41,Yeah I think you are right on that.  Dolphins are so interesting to me on how they communicate with each other.,Curious to dive deeper
41,Did you know sharks can be trained to bark like a dog?,Curious to dive deeper
41," Really? That is crazy, I wonder who thought of even trying that.  Well it was good talking with you, I hope you have a good night. ",Happy
42," Hello friend, Do you like horses?",Curious to dive deeper
42,I do. Did you know horses are able to sleep standing up and lying down?,Curious to dive deeper
42," Yes, that is cool. Did you know that the horse has evolved over the past 45 to 55 million years from a small multi-toed creature, Eohippus, into the large single-toed animal of today? ",Curious to dive deeper
42,That makes it even more impressive that there are over 300 breeds of horses in the world today.,Curious to dive deeper
42," Yes, humans began domesticating horses around 4000 BC, and their domestication is believed to have been widespread by 3000 BC. Some species were domesticated but then some are still living in the wild as feral horses.",Curious to dive deeper
42,I just heard that Icelandic horses have a fifth gear. Horses are simply fascinating.,Curious to dive deeper
42," Yes, I agree. There is an extensive specialized vocabulary used to described equine-related concepts, covering everything from anatomy to life stages, size, colors, markings, breeds, locomotion, and behavior.",Curious to dive deeper
42,What do you think about sharks? Did you know they're sister species to rays?,Neutral
42," Yes, fascinating fact!. And sharks can be trained like dogs to bark.",Curious to dive deeper
42," I kinda feel bad for them. They have no rib cages so if they ever end up on land, they get crushed by the weight of their body.",Curious to dive deeper
42," Yes, sad indeed. Sharks even evolved earlier than dinosaurs and trees.",Curious to dive deeper
42,Have you ever seen the white shark cafe? It's where white sharks meet in the middle of the Pacific Ocean.,Curious to dive deeper
42," No, I've never seen it but I have heard about it.  Did you know that not just dolphins rescue sailors, but sharks too?",Curious to dive deeper
42,I did know that. Animals cease to amaze me. We have to protect them at all costs.,Neutral
42,I agree. Do you do any online shopping on Amazon.com? Amazon sells almost everything from A to Z.,Curious to dive deeper
42,I do. Did you know Amazon started as an online bookstore?,Happy
42," Yes, and then they later diversified to sell video downloads, MP3 downloads, audiobooks downloads, software, video games, electronics, apparel, furniture, food, toys, and jewelry. Wow.",Curious to dive deeper
42,Have you read anything about Amazon's proposed second HQ?,Neutral
42," No, I did know that Amazon CEO Jeff Bezos built a clock into a mountain that should run for 10,000 years, though.",Curious to dive deeper
42,I did know. I don't really understand a lot of what Jeff Bezos does. That money could've been used better elsewhere.,Curious to dive deeper
42," That could be. Maybe, he makes up for it by keeping his employees healthy.  Amazon warehouse workers walk between 7 and 15 minutes a day as part of their shift.  Nice chatting with you.",Curious to dive deeper
43,Hey! I've been reading a lot lately. Do you read any fiction or poetry?,Curious to dive deeper
43," Hi! Hm. I don't read much fiction or poetry, but I've been exposed to a lot of it in my lifetime. Do you have any favorites? I've tried my hand at creating both, and failed miserably! It's tough! It's an art form, that I just can't do!",Curious to dive deeper
43," I've been more into poetry lately. It's fascinating that it's been around since prehistorical times, with hunting poetry in Africa. ",Neutral
43," Oh it's fascinating, for sure! Even more so to me since it eludes my abilities. heh. I've read that there is a poem which when read forwards is depressing, and when read backwards is inspiring! I'd really like to read it, but I can't find anything more about it, as of yet.",Curious to dive deeper
43," That is fascinating. Similarly, Demetri Martin once wrote a 224 word palindrome poem. ",Neutral
43," Oh wow! Now there is a poem, I forgot that I loved! The Raven, by Edgar Allen Poe. It's been so long since I've heard it! I mean like 20+ years! Something about The Raven rap-tap-tapping on his door, or floor? Haha. I heard he only got $9 for the publication of that poem! Go figure.",Surprised
43," Wow! Just $9?! Somebody got a bargain! Did you know Edgar Allen Poe also wrote the oldest known example of a cyborg in fiction? Pretty diverse author, isn't he?",Curious to dive deeper
43," Oh yeah? What an interesting person he must have been, in general! I don't even know what Javanese is , but apparently their alphabet when recited in order, is a poem. The ABC's are pretty poetic to me, now that we recite them so sing-songy.",Surprised
43," I wonder what kind of poems a computer could come up with? Computers do everything else, they can control microwave ovens, remote controls, robots...why not write poetry, right?",Curious to dive deeper
43," Haha! I'm slightly certain that soon, they will write poetry. Computers have come such a long way! I found something really interesting, in 1936 the Russians made a computer that ran off of water! I wonder what went wrong with that. Maybe electricity and water wasn't the best idea?",Curious to dive deeper
43," Computers can be fairly delicate, I suppose. Smoking near apply computers voids the warranty by making it ""a biohazard"". What in the world could that mean?",Neutral
43," Hm.. Yeah I know that smoking near them, just really clogs everything up, kind of taking dust and mixing it with the tarry nicotine and it creates a huge mess and can break a computer and completely stop the fans and such, but bio-hazard? I'm interested to learn why that is. Kinda scary!",Fearful
43,Someone built a working 16 bit computer using nothing but the basic Minecraft building blocks. I wonder what kind warranty that one has?!,Surprised
43," Haha! Woah! There's a thing called transhumanists I guess, and they want to upload their brains to computers and memory sticks! I don't want to do that! One lifetime is okay by me. I can only imagine the torment of a mind having to just live for possibly forever! Yikes!",Fearful
43," I agree! What if people tried to read my mind's unpublished poetry! No thank you! I have some interesting fan fiction in my head, just like Julius Caesar wrote fan fiction of Hercules and Oedipus. But that's private!",Happy
43,Haha! I am quite happy keeping my thoughts to myself! It sounds like a scary sci-fi movie to me! My computer brain gets arrested and imprisoned for eternity in 100 years for some crazy new law! No thank you!,Fearful
43," How much memory would it take to store all of us, anyway? Maybe less than I think. A space shuttle can run on 1mb of RAM. ",Neutral
43,That's crazy! Precisely why I'm not an astronaut! I wouldn't want to do crazy things such as trust my life to 1mb of ram!,Surprised
43," Haha! There's a good science fiction  book, The Martian, which has some interestin parts about computers and space shuttles. That author had a pretty good imagination. ",Neutral
43," Woah! In the 50's a judge tried to ban a sci-fi comic because it featured a black character! Thank goodness, we've come a long way from that hatefulness. But still we have a ways to go, before things are truly equal, really for all races.",Surprised
43," Thank goodness, indeed. I agree with you, though, there is still progress to be made, and I think reading diverse fiction and poetry can help people see things from other perspectives. ",Happy
43,Oh absolutely! Really all art forms and most certainly the internet is going to bring humanity together on a much more even playing field. It was really nice talking with you!,Happy
44,Hello! Are you an Amazon Prime member?,Curious to dive deeper
44," Yes, I am and love it!  That two day delivery really comes in handy!!",Happy
44,It really does! Even Sunday delivery rocks especially since Amazon contracted with the USPS.,Happy
44," Yes, I think that was good for the USPS!  How would you like to have a building named after yourself for being a customer and only spend $27.95?",Curious to dive deeper
44,If only I knew about it years ago!!!!! I didn't realize they own IMDB as well!,Surprised
